word.cnt	speaker.ab	conv.id	gender	mixed
877	A	6462	F	Y
951	B	6462	M	Y
537	A	6463	F	N
1117	B	6463	F	N
1023	A	6464	F	N
1047	B	6464	F	N
809	A	6465	F	N
902	B	6465	F	N
1405	A	6466	F	N
794	B	6466	F	N
869	A	6467	F	N
1110	B	6467	F	N
909	A	6468	F	N
1035	B	6468	F	N
717	A	6469	F	Y
905	B	6469	M	Y
985	A	6470	F	N
1087	B	6470	F	N
683	A	6471	F	N
885	B	6471	F	N
1177	A	6472	F	N
727	B	6472	F	N
793	A	6473	F	N
1099	B	6473	F	N
741	A	6474	F	N
935	B	6474	F	N
419	A	6475	F	N
982	B	6475	F	N
1502	A	6476	F	N
661	B	6476	F	N
589	A	6477	F	N
1477	B	6477	F	N
936	A	6478	F	N
932	B	6478	F	N
1150	A	6479	F	Y
830	B	6479	M	Y
1158	A	6480	F	N
660	B	6480	F	N
891	A	6481	F	N
812	B	6481	F	N
891	A	6482	F	N
1044	B	6482	F	N
1193	A	6483	F	N
743	B	6483	F	N
930	A	6484	F	N
1050	B	6484	F	N
1031	A	6485	F	N
1214	B	6485	F	N
948	A	6486	F	N
820	B	6486	F	N
1014	A	6487	F	N
1007	B	6487	F	N
752	A	6488	F	N
1313	B	6488	F	N
380	A	6489	F	N
1198	B	6489	F	N
709	A	6490	F	N
1087	B	6490	F	N
677	A	6491	F	N
1271	B	6491	F	N
452	A	6492	F	N
1814	B	6492	F	N
872	A	6493	F	N
832	B	6493	F	N
918	A	6494	F	N
1249	B	6494	F	N
663	A	6495	F	Y
1265	B	6495	M	Y
933	A	6496	F	N
1136	B	6496	F	N
830	A	6497	F	Y
1405	B	6497	M	Y
1133	A	6498	F	N
763	B	6498	F	N
914	A	6499	F	N
845	B	6499	F	N
1048	A	6500	F	Y
764	B	6500	M	Y
682	A	6501	F	N
1486	B	6501	F	N
838	A	6502	F	Y
1090	B	6502	M	Y
597	A	6503	F	N
869	B	6503	F	N
1319	A	6504	F	N
805	B	6504	F	N
1368	A	6505	F	N
580	B	6505	F	N
727	A	6506	F	Y
1236	B	6506	M	Y
778	A	6507	F	N
1341	B	6507	F	N
680	A	6508	F	N
1069	B	6508	F	N
393	A	6509	F	N
1236	B	6509	F	N
1295	A	6510	F	N
579	B	6510	F	N
1140	A	6511	F	Y
865	B	6511	M	Y
505	A	6512	F	N
1265	B	6512	F	N
892	A	6513	F	Y
957	B	6513	M	Y
595	A	6514	F	N
876	B	6514	F	N
660	A	6515	F	N
1307	B	6515	F	N
1005	A	6516	F	Y
1207	B	6516	M	Y
1007	A	6517	F	N
1123	B	6517	F	N
983	A	6518	F	Y
684	B	6518	M	Y
804	A	6519	F	N
842	B	6519	F	N
1543	A	6520	F	Y
512	B	6520	M	Y
860	A	6521	F	Y
1411	B	6521	M	Y
826	A	6522	F	Y
1272	B	6522	M	Y
1201	A	6523	F	N
706	B	6523	F	N
1343	A	6524	F	N
590	B	6524	F	N
1034	A	6525	F	N
743	B	6525	F	N
730	A	6526	F	N
1293	B	6526	F	N
1260	A	6527	F	N
930	B	6527	F	N
1044	A	6528	F	N
765	B	6528	F	N
717	A	6529	F	N
1205	B	6529	F	N
1437	A	6530	F	N
723	B	6530	F	N
540	A	6531	F	N
1023	B	6531	F	N
1010	A	6532	F	N
668	B	6532	F	N
1242	A	6533	F	N
400	B	6533	F	N
1190	A	6534	F	N
501	B	6534	F	N
928	A	6535	F	N
1219	B	6535	F	N
956	A	6536	F	N
1093	B	6536	F	N
831	A	6537	F	N
1323	B	6537	F	N
1171	A	6538	F	Y
587	B	6538	M	Y
857	A	6539	F	N
1231	B	6539	F	N
1060	A	6540	F	N
741	B	6540	F	N
1488	A	6541	F	N
875	B	6541	F	N
733	A	6542	F	N
1131	B	6542	F	N
744	A	6543	F	N
931	B	6543	F	N
915	A	6544	F	N
1118	B	6544	F	N
785	A	6545	F	N
1095	B	6545	F	N
1208	A	6546	F	N
743	B	6546	F	N
501	A	6547	F	N
1044	B	6547	F	N
884	A	6548	F	N
957	B	6548	F	N
702	A	6549	F	N
1142	B	6549	F	N
505	A	6550	F	N
1162	B	6550	F	N
1256	A	6551	F	N
660	B	6551	F	N
780	A	6552	F	Y
1207	B	6552	M	Y
1019	A	6553	F	Y
867	B	6553	M	Y
623	A	6554	F	N
1403	B	6554	F	N
905	A	6555	F	N
1094	B	6555	F	N
667	A	6556	F	N
1180	B	6556	F	N
836	A	6557	F	N
899	B	6557	F	N
550	A	6558	F	Y
888	B	6558	M	Y
1292	A	6559	F	N
605	B	6559	F	N
884	A	6560	F	Y
665	B	6560	M	Y
839	A	6561	F	N
1100	B	6561	F	N
872	A	6562	F	N
1072	B	6562	F	N
1367	A	6563	F	N
837	B	6563	F	N
765	A	6564	F	Y
975	B	6564	M	Y
729	A	6565	F	N
1123	B	6565	F	N
1422	A	6566	F	Y
906	B	6566	M	Y
1040	A	6567	F	N
996	B	6567	F	N
604	A	6568	F	N
1051	B	6568	F	N
853	A	6569	F	N
747	B	6569	F	N
559	A	6570	F	N
1161	B	6570	F	N
1209	A	6571	F	N
547	B	6571	F	N
890	A	6572	F	N
927	B	6572	F	N
818	A	6573	F	N
1253	B	6573	F	N
590	A	6574	F	Y
1342	B	6574	M	Y
1041	A	6575	F	N
693	B	6575	F	N
809	A	6576	F	N
826	B	6576	F	N
908	A	6577	F	N
1093	B	6577	F	N
1023	A	6578	F	N
522	B	6578	F	N
1020	A	6579	F	N
778	B	6579	F	N
692	A	6580	F	N
883	B	6580	F	N
696	A	6581	F	N
794	B	6581	F	N
802	A	6582	F	N
978	B	6582	F	N
659	A	6583	F	N
525	B	6583	F	N
939	A	6584	F	N
983	B	6584	F	N
859	A	6585	F	N
1256	B	6585	F	N
1013	A	6586	F	N
1295	B	6586	F	N
1032	A	6587	F	Y
1267	B	6587	M	Y
933	A	6588	F	N
1168	B	6588	F	N
884	A	6589	F	Y
820	B	6589	M	Y
1114	A	6590	F	Y
816	B	6590	M	Y
765	A	6591	F	N
471	B	6591	F	N
531	A	6592	F	Y
1509	B	6592	M	Y
682	A	6593	F	N
1300	B	6593	F	N
793	A	6594	F	N
1071	B	6594	F	N
738	A	6595	F	N
1051	B	6595	F	N
774	A	6596	F	Y
1021	B	6596	M	Y
873	A	6597	F	N
597	B	6597	F	N
748	A	6598	F	N
1056	B	6598	F	N
1354	A	6599	F	N
549	B	6599	F	N
862	A	6600	F	N
961	B	6600	F	N
1152	A	6601	F	N
753	B	6601	F	N
770	A	6602	F	N
1146	B	6602	F	N
943	A	6603	F	N
856	B	6603	F	N
818	A	6604	F	N
835	B	6604	F	N
876	A	6605	F	N
1007	B	6605	F	N
954	A	6606	F	N
849	B	6606	F	N
523	A	6607	F	N
961	B	6607	F	N
849	A	6608	F	N
1486	B	6608	F	N
866	A	6609	F	N
1273	B	6609	F	N
777	A	6610	F	N
782	B	6610	F	N
660	A	6611	F	N
846	B	6611	F	N
767	A	6612	F	N
1683	B	6612	F	N
762	A	6613	F	N
933	B	6613	F	N
832	A	6614	F	N
1158	B	6614	F	N
1101	A	6615	F	N
886	B	6615	F	N
791	A	6616	F	N
1308	B	6616	F	N
878	A	6617	F	N
967	B	6617	F	N
876	A	6618	F	N
953	B	6618	F	N
1004	A	6619	F	N
1343	B	6619	F	N
610	A	6620	F	N
1231	B	6620	F	N
799	A	6621	F	N
1202	B	6621	F	N
910	A	6622	F	N
642	B	6622	F	N
663	A	6623	F	N
1158	B	6623	F	N
1311	A	6624	F	Y
662	B	6624	M	Y
1152	A	6625	F	N
657	B	6625	F	N
1119	A	6626	F	Y
603	B	6626	M	Y
839	A	6627	F	N
897	B	6627	F	N
942	A	6628	F	N
1092	B	6628	F	N
754	A	6629	F	N
1320	B	6629	F	N
419	A	6630	F	N
1064	B	6630	F	N
1110	A	6631	F	N
732	B	6631	F	N
1021	A	6632	F	Y
941	B	6632	M	Y
748	A	6633	F	N
981	B	6633	F	N
944	A	6634	F	N
1233	B	6634	F	N
892	A	6635	F	Y
704	B	6635	M	Y
267	A	6636	F	N
1441	B	6636	F	N
988	A	6637	F	N
611	B	6637	F	N
977	A	6638	F	N
744	B	6638	F	N
773	A	6639	F	N
1333	B	6639	F	N
798	A	6640	F	N
802	B	6640	F	N
912	A	6641	F	N
843	B	6641	F	N
1054	A	6642	F	N
819	B	6642	F	N
1342	A	6643	F	N
549	B	6643	F	N
863	A	6644	F	N
1285	B	6644	F	N
1242	A	6645	F	N
180	B	6645	F	N
703	A	6646	F	N
1369	B	6646	F	N
722	A	6647	F	N
491	B	6647	F	N
1065	A	6648	F	Y
1023	B	6648	M	Y
785	A	6649	F	N
1253	B	6649	F	N
1014	A	6650	F	Y
523	B	6650	M	Y
1447	A	6651	F	N
740	B	6651	F	N
1384	A	6652	F	N
715	B	6652	F	N
497	A	6653	F	N
1476	B	6653	F	N
688	A	6654	F	N
1018	B	6654	F	N
850	A	6655	F	N
1315	B	6655	F	N
1140	A	6656	F	N
578	B	6656	F	N
960	A	6657	F	N
1015	B	6657	F	N
900	A	6658	F	N
1029	B	6658	F	N
1195	A	6659	F	N
951	B	6659	F	N
664	A	6660	F	Y
906	B	6660	M	Y
676	A	6661	F	N
1503	B	6661	F	N
962	A	6662	F	N
1055	B	6662	F	N
765	A	6663	F	N
1367	B	6663	F	N
1285	A	6664	F	N
855	B	6664	F	N
865	A	6665	F	Y
1023	B	6665	M	Y
1593	A	6666	F	N
598	B	6666	F	N
1155	A	6667	F	N
860	B	6667	F	N
1552	A	6668	F	N
472	B	6668	F	N
1127	A	6669	F	N
499	B	6669	F	N
658	A	6670	F	N
1004	B	6670	F	N
942	A	6671	F	N
895	B	6671	F	N
1080	A	6672	F	N
691	B	6672	F	N
1097	A	6673	F	N
807	B	6673	F	N
776	A	6674	F	N
1307	B	6674	F	N
1656	A	6675	F	N
768	B	6675	F	N
1228	A	6676	F	N
764	B	6676	F	N
926	A	6677	F	N
1086	B	6677	F	N
1275	A	6678	F	N
1199	B	6678	F	N
1054	A	6679	F	N
1264	B	6679	F	N
838	A	6680	F	N
814	B	6680	F	N
811	A	6681	F	N
642	B	6681	F	N
971	A	6682	F	N
1026	B	6682	F	N
680	A	6683	F	N
1112	B	6683	F	N
1246	A	6684	F	N
674	B	6684	F	N
857	A	6685	F	N
1186	B	6685	F	N
700	A	6686	F	Y
1074	B	6686	M	Y
883	A	6687	F	N
1312	B	6687	F	N
717	A	6688	F	N
1245	B	6688	F	N
1344	A	6689	F	N
883	B	6689	F	N
1232	A	6690	F	N
822	B	6690	F	N
822	A	6691	F	N
868	B	6691	F	N
700	A	6692	F	Y
1405	B	6692	M	Y
697	A	6693	F	N
805	B	6693	F	N
913	A	6694	F	N
1077	B	6694	F	N
822	A	6695	F	N
1022	B	6695	F	N
627	A	6696	F	N
1478	B	6696	F	N
991	A	6697	F	N
1256	B	6697	F	N
1088	A	6698	F	N
702	B	6698	F	N
821	A	6699	F	N
1134	B	6699	F	N
1256	A	6700	F	N
460	B	6700	F	N
894	A	6701	F	N
1177	B	6701	F	N
1238	A	6702	F	N
1140	B	6702	F	N
899	A	6703	F	N
1267	B	6703	F	N
1292	A	6704	F	N
501	B	6704	F	N
821	A	6705	F	N
1190	B	6705	F	N
966	A	6706	F	N
1287	B	6706	F	N
925	A	6707	F	Y
1189	B	6707	M	Y
1036	A	6708	F	N
846	B	6708	F	N
400	A	6709	F	N
1237	B	6709	F	N
1156	A	6710	F	N
941	B	6710	F	N
562	A	6711	F	N
1026	B	6711	F	N
919	A	6712	F	N
747	B	6712	F	N
958	A	6713	F	N
776	B	6713	F	N
767	A	6714	F	N
1264	B	6714	F	N
777	A	6715	F	Y
1513	B	6715	M	Y
1438	A	6716	F	N
808	B	6716	F	N
746	A	6717	F	N
1192	B	6717	F	N
1314	A	6718	F	N
463	B	6718	F	N
1441	A	6719	F	N
686	B	6719	F	N
1091	A	6720	F	N
961	B	6720	F	N
1353	A	6721	F	N
933	B	6721	F	N
864	A	6722	F	N
1062	B	6722	F	N
1342	A	6723	F	N
1386	B	6723	F	N
833	A	6724	F	N
1401	B	6724	F	N
929	A	6725	F	N
1130	B	6725	F	N
1264	A	6726	F	N
619	B	6726	F	N
1043	A	6727	F	Y
747	B	6727	M	Y
1168	A	6728	F	N
641	B	6728	F	N
1170	A	6729	F	Y
1410	B	6729	M	Y
1657	A	6730	F	N
725	B	6730	F	N
1036	A	6731	F	N
969	B	6731	F	N
1068	A	6732	F	N
1181	B	6732	F	N
1478	A	6733	F	Y
673	B	6733	M	Y
1077	A	6734	F	N
775	B	6734	F	N
1299	A	6735	F	N
799	B	6735	F	N
1079	A	6736	F	Y
1075	B	6736	M	Y
1281	A	6737	F	N
969	B	6737	F	N
958	A	6738	F	Y
362	B	6738	M	Y
820	A	6739	F	N
878	B	6739	F	N
596	A	6740	F	N
919	B	6740	F	N
1085	A	6741	F	N
1166	B	6741	F	N
856	A	6742	F	Y
1358	B	6742	M	Y
1001	A	6743	F	Y
1241	B	6743	M	Y
1405	A	6744	F	N
408	B	6744	F	N
820	A	6745	F	Y
1017	B	6745	M	Y
1331	A	6746	F	N
453	B	6746	F	N
825	A	6747	F	N
1158	B	6747	F	N
968	A	6748	F	N
728	B	6748	F	N
1153	A	6749	F	N
687	B	6749	F	N
612	A	6750	F	Y
1413	B	6750	M	Y
928	A	6751	F	N
878	B	6751	F	N
822	A	6752	F	N
1130	B	6752	F	N
942	A	6753	F	N
1251	B	6753	F	N
668	A	6754	F	Y
1871	B	6754	M	Y
713	A	6755	F	N
1167	B	6755	F	N
585	A	6756	F	N
1200	B	6756	F	N
906	A	6757	F	N
807	B	6757	F	N
1170	A	6758	F	N
871	B	6758	F	N
899	A	6759	F	N
899	B	6759	F	N
518	A	6760	F	N
1571	B	6760	F	N
755	A	6761	F	N
1109	B	6761	F	N
782	A	6762	F	N
1271	B	6762	F	N
1101	A	6763	F	N
1143	B	6763	F	N
573	A	6764	F	N
1305	B	6764	F	N
1068	A	6765	F	Y
978	B	6765	M	Y
593	A	6766	F	N
1312	B	6766	F	N
920	A	6767	F	N
874	B	6767	F	N
1033	A	6768	F	N
718	B	6768	F	N
1110	A	6769	F	N
975	B	6769	F	N
1030	A	6770	F	N
753	B	6770	F	N
1133	A	6771	F	N
703	B	6771	F	N
1194	A	6772	F	N
597	B	6772	F	N
392	A	6773	F	N
1407	B	6773	F	N
1254	A	6774	F	Y
657	B	6774	M	Y
1091	A	6775	F	N
650	B	6775	F	N
748	A	6776	F	N
1209	B	6776	F	N
1464	A	6777	F	N
515	B	6777	F	N
1160	A	6778	F	N
457	B	6778	F	N
1022	A	6779	F	Y
1360	B	6779	M	Y
1267	A	6780	F	N
790	B	6780	F	N
1052	A	6781	F	N
777	B	6781	F	N
1359	A	6782	F	N
693	B	6782	F	N
988	A	6783	F	Y
1354	B	6783	M	Y
343	A	6784	F	Y
1493	B	6784	M	Y
839	A	6785	F	N
997	B	6785	F	N
993	A	6786	F	Y
683	B	6786	M	Y
972	A	6787	F	N
1116	B	6787	F	N
1017	A	6788	F	N
1007	B	6788	F	N
874	A	6789	F	Y
834	B	6789	M	Y
487	A	6790	F	N
1423	B	6790	F	N
923	A	6791	F	N
883	B	6791	F	N
944	A	6792	F	N
983	B	6792	F	N
941	A	6793	F	N
1127	B	6793	F	N
1033	A	6794	F	Y
834	B	6794	M	Y
695	A	6795	F	N
1180	B	6795	F	N
1424	A	6796	F	N
842	B	6796	F	N
653	A	6797	F	Y
1132	B	6797	M	Y
975	A	6798	F	N
1217	B	6798	F	N
608	A	6799	F	N
1093	B	6799	F	N
1027	A	6800	F	N
907	B	6800	F	N
999	A	6801	F	Y
798	B	6801	M	Y
1227	A	6802	F	N
864	B	6802	F	N
758	A	6803	F	N
1061	B	6803	F	N
981	A	6804	F	N
1012	B	6804	F	N
1012	A	6805	F	N
1237	B	6805	F	N
810	A	6806	F	N
1096	B	6806	F	N
630	A	6807	F	N
1174	B	6807	F	N
687	A	6808	F	N
1223	B	6808	F	N
1330	A	6809	F	N
578	B	6809	F	N
1053	A	6810	F	N
1034	B	6810	F	N
1567	A	6811	F	N
502	B	6811	F	N
1189	A	6812	F	N
269	B	6812	F	N
804	A	6813	F	N
1096	B	6813	F	N
712	A	6814	F	N
1358	B	6814	F	N
792	A	6815	F	N
1231	B	6815	F	N
849	A	6816	F	Y
783	B	6816	M	Y
1225	A	6817	F	Y
623	B	6817	M	Y
776	A	6818	F	N
941	B	6818	F	N
735	A	6819	F	N
1390	B	6819	F	N
792	A	6820	F	N
901	B	6820	F	N
799	A	6821	F	N
1326	B	6821	F	N
1075	A	6822	F	N
992	B	6822	F	N
1034	A	6823	F	N
789	B	6823	F	N
644	A	6824	F	N
299	B	6824	F	N
660	A	6825	F	N
994	B	6825	F	N
686	A	6826	F	Y
610	B	6826	M	Y
917	A	6827	F	N
812	B	6827	F	N
1435	A	6828	F	N
760	B	6828	F	N
1090	A	6829	F	N
1078	B	6829	F	N
1366	A	6830	F	N
803	B	6830	F	N
525	A	6831	F	N
1195	B	6831	F	N
1022	A	6832	F	N
406	B	6832	F	N
1054	A	6833	F	Y
702	B	6833	M	Y
1131	A	6834	F	N
829	B	6834	F	N
974	A	6835	F	N
653	B	6835	F	N
1034	A	6836	F	N
655	B	6836	F	N
1391	A	6837	F	Y
486	B	6837	M	Y
555	A	6838	F	N
1362	B	6838	F	N
944	A	6839	F	N
1211	B	6839	F	N
1184	A	6840	F	N
862	B	6840	F	N
846	A	6841	F	N
1166	B	6841	F	N
1068	A	6842	F	Y
848	B	6842	M	Y
791	A	6843	F	N
1466	B	6843	F	N
902	A	6844	F	N
761	B	6844	F	N
505	A	6845	F	N
1256	B	6845	F	N
1211	A	6846	F	N
862	B	6846	F	N
964	A	6847	F	N
861	B	6847	F	N
329	A	6848	F	N
1358	B	6848	F	N
858	A	6849	F	N
807	B	6849	F	N
1061	A	6850	F	N
783	B	6850	F	N
1039	A	6851	F	N
499	B	6851	F	N
1375	A	6852	F	N
722	B	6852	F	N
848	A	6853	F	N
835	B	6853	F	N
778	A	6854	F	Y
1372	B	6854	M	Y
835	A	6855	F	N
1166	B	6855	F	N
1162	A	6856	F	N
905	B	6856	F	N
366	A	6857	F	N
1968	B	6857	F	N
640	A	6858	F	N
1012	B	6858	F	N
969	A	6859	F	N
1353	B	6859	F	N
425	A	6860	F	N
839	B	6860	F	N
1276	A	6861	F	N
734	B	6861	F	N
543	A	6862	F	N
1397	B	6862	F	N
360	A	6863	F	N
1342	B	6863	F	N
321	A	6864	F	N
1228	B	6864	F	N
943	A	6865	F	N
812	B	6865	F	N
973	A	6866	F	N
766	B	6866	F	N
731	A	6867	F	Y
1094	B	6867	M	Y
771	A	6868	F	N
1156	B	6868	F	N
632	A	6869	F	N
1231	B	6869	F	N
1233	A	6870	F	N
485	B	6870	F	N
569	A	6871	F	N
1166	B	6871	F	N
379	A	6872	F	N
1435	B	6872	F	N
1428	A	6873	F	N
550	B	6873	F	N
988	A	6874	F	N
779	B	6874	F	N
1035	A	6875	F	N
876	B	6875	F	N
453	A	6876	F	N
1627	B	6876	F	N
1388	A	6877	F	Y
616	B	6877	M	Y
916	A	6878	F	N
836	B	6878	F	N
734	A	6879	F	N
1235	B	6879	F	N
1498	A	6880	F	Y
626	B	6880	M	Y
1167	A	6881	F	Y
574	B	6881	M	Y
1108	A	6882	F	Y
1049	B	6882	M	Y
1077	A	6883	F	N
1141	B	6883	F	N
945	A	6884	F	Y
737	B	6884	M	Y
879	A	6885	F	Y
509	B	6885	M	Y
610	A	6886	F	N
1040	B	6886	F	N
959	A	6887	F	N
854	B	6887	F	N
339	A	6888	F	N
1219	B	6888	F	N
1018	A	6889	F	N
849	B	6889	F	N
1058	A	6890	F	N
646	B	6890	F	N
591	A	6891	F	N
1297	B	6891	F	N
593	A	6892	F	N
985	B	6892	F	N
1008	A	6893	F	N
841	B	6893	F	N
1048	A	6894	F	N
1244	B	6894	F	N
1222	A	6895	F	N
436	B	6895	F	N
1084	A	6896	F	N
729	B	6896	F	N
1538	A	6897	F	N
878	B	6897	F	N
633	A	6898	F	N
1025	B	6898	F	N
603	A	6899	F	Y
1165	B	6899	M	Y
506	A	6900	F	N
1417	B	6900	F	N
591	A	6901	F	N
1246	B	6901	F	N
1725	A	6902	F	Y
333	B	6902	M	Y
698	A	6903	F	N
761	B	6903	F	N
773	A	6904	F	Y
1128	B	6904	M	Y
786	A	6905	F	N
1195	B	6905	F	N
811	A	6906	F	Y
596	B	6906	M	Y
713	A	6907	F	N
1379	B	6907	F	N
829	A	6908	F	N
1065	B	6908	F	N
896	A	6909	F	Y
1002	B	6909	M	Y
995	A	6910	F	N
829	B	6910	F	N
980	A	6911	F	N
924	B	6911	F	N
543	A	6912	F	N
1535	B	6912	F	N
970	A	6913	F	N
1293	B	6913	F	N
1127	A	6914	F	N
836	B	6914	F	N
764	A	6915	F	N
1046	B	6915	F	N
1253	A	6916	F	N
710	B	6916	F	N
895	A	6917	F	N
866	B	6917	F	N
815	A	6918	F	N
837	B	6918	F	N
848	A	6919	F	Y
1119	B	6919	M	Y
1569	A	6920	F	Y
352	B	6920	M	Y
1140	A	6921	F	N
755	B	6921	F	N
847	A	6922	F	N
566	B	6922	F	N
928	A	6923	F	N
765	B	6923	F	N
390	A	6924	F	N
1513	B	6924	F	N
658	A	6925	F	N
1178	B	6925	F	N
1091	A	6926	F	N
859	B	6926	F	N
521	A	6927	F	N
1340	B	6927	F	N
887	A	6928	F	N
948	B	6928	F	N
759	A	6929	F	N
1146	B	6929	F	N
723	A	6930	F	N
1173	B	6930	F	N
661	A	6931	F	Y
1627	B	6931	M	Y
546	A	6932	F	N
1004	B	6932	F	N
642	A	6933	F	N
1309	B	6933	F	N
806	A	6934	F	N
1500	B	6934	F	N
953	A	6935	F	Y
811	B	6935	M	Y
577	A	6936	F	Y
1491	B	6936	M	Y
970	A	6937	F	N
1286	B	6937	F	N
1114	A	6938	F	N
1055	B	6938	F	N
788	A	6939	F	Y
906	B	6939	M	Y
1077	A	6940	F	N
481	B	6940	F	N
781	A	6941	F	N
1222	B	6941	F	N
852	A	6942	F	N
542	B	6942	F	N
563	A	6943	M	Y
993	B	6943	F	Y
979	A	6944	M	Y
364	B	6944	F	Y
1306	A	6945	F	N
1098	B	6945	F	N
1081	A	6946	F	N
911	B	6946	F	N
1415	A	6947	F	N
1123	B	6947	F	N
753	A	6948	F	N
1058	B	6948	F	N
599	A	6949	F	N
1331	B	6949	F	N
875	A	6950	F	N
1203	B	6950	F	N
917	A	6951	F	N
632	B	6951	F	N
1074	A	6952	F	N
679	B	6952	F	N
781	A	6953	F	N
1033	B	6953	F	N
766	A	6954	F	N
1079	B	6954	F	N
732	A	6955	F	Y
1645	B	6955	M	Y
712	A	6956	F	N
1297	B	6956	F	N
1516	A	6957	F	N
537	B	6957	F	N
1012	A	6958	F	N
985	B	6958	F	N
519	A	6959	F	N
1137	B	6959	F	N
467	A	6960	M	Y
1003	B	6960	F	Y
728	A	6961	F	N
904	B	6961	F	N
1673	A	6962	M	Y
642	B	6962	F	Y
1277	A	6963	F	N
812	B	6963	F	N
530	A	6964	F	Y
1486	B	6964	M	Y
944	A	6965	F	N
1249	B	6965	F	N
724	A	6966	F	N
845	B	6966	F	N
1196	A	6967	F	N
576	B	6967	F	N
1512	A	6968	M	Y
642	B	6968	F	Y
1125	A	6969	F	N
903	B	6969	F	N
688	A	6970	F	N
1264	B	6970	F	N
1585	A	6971	F	N
965	B	6971	F	N
1106	A	6972	M	Y
621	B	6972	F	Y
1382	A	6973	F	Y
771	B	6973	M	Y
1063	A	6974	F	Y
654	B	6974	M	Y
1017	A	6975	F	N
733	B	6975	F	N
742	A	6976	F	N
967	B	6976	F	N
649	A	6977	F	N
1644	B	6977	F	N
1120	A	6978	F	N
686	B	6978	F	N
1037	A	6979	F	N
735	B	6979	F	N
1304	A	6980	F	N
676	B	6980	F	N
886	A	6981	F	N
1331	B	6981	F	N
714	A	6982	F	N
1380	B	6982	F	N
1248	A	6983	F	N
1025	B	6983	F	N
1174	A	6984	M	Y
735	B	6984	F	Y
723	A	6985	M	Y
835	B	6985	F	Y
666	A	6986	F	N
1467	B	6986	F	N
361	A	6987	F	N
1120	B	6987	F	N
1185	A	6988	F	N
738	B	6988	F	N
825	A	6989	F	N
999	B	6989	F	N
1060	A	6990	M	Y
807	B	6990	F	Y
911	A	6991	F	N
1284	B	6991	F	N
757	A	6992	M	Y
1353	B	6992	F	Y
783	A	6993	F	Y
1206	B	6993	M	Y
1004	A	6994	F	N
1167	B	6994	F	N
1117	A	6995	M	Y
876	B	6995	F	Y
1036	A	6996	M	Y
1110	B	6996	F	Y
1155	A	6997	F	Y
662	B	6997	M	Y
647	A	6998	F	N
1341	B	6998	F	N
1042	A	6999	F	N
576	B	6999	F	N
1132	A	7000	F	N
923	B	7000	F	N
601	A	7001	F	N
1198	B	7001	F	N
1004	A	7002	F	N
913	B	7002	F	N
962	A	7003	F	N
705	B	7003	F	N
1395	A	7004	F	N
616	B	7004	F	N
814	A	7005	F	N
1070	B	7005	F	N
1051	A	7006	F	N
1190	B	7006	F	N
446	A	7007	F	N
1460	B	7007	F	N
1242	A	7008	F	N
731	B	7008	F	N
559	A	7009	F	N
1586	B	7009	F	N
709	A	7010	F	Y
1267	B	7010	M	Y
297	A	7011	F	N
1215	B	7011	F	N
1041	A	7012	M	Y
897	B	7012	F	Y
1094	A	7013	F	N
878	B	7013	F	N
1238	A	7014	F	N
839	B	7014	F	N
798	A	7015	F	N
966	B	7015	F	N
784	A	7016	F	N
1205	B	7016	F	N
948	A	7017	M	Y
879	B	7017	F	Y
843	A	7018	F	N
1029	B	7018	F	N
1247	A	7019	F	N
332	B	7019	F	N
947	A	7020	M	Y
789	B	7020	F	Y
536	A	7021	F	Y
1122	B	7021	M	Y
691	A	7022	F	N
1515	B	7022	F	N
780	A	7023	F	Y
1233	B	7023	M	Y
961	A	7024	F	N
1061	B	7024	F	N
521	A	7025	M	Y
1079	B	7025	F	Y
309	A	7026	M	Y
1131	B	7026	F	Y
734	A	7027	F	Y
628	B	7027	M	Y
1490	A	7028	F	N
825	B	7028	F	N
486	A	7029	M	Y
1037	B	7029	F	Y
1008	A	7030	M	Y
705	B	7030	F	Y
608	A	7031	M	Y
1764	B	7031	F	Y
1250	A	7032	F	N
1001	B	7032	F	N
690	A	7033	F	N
852	B	7033	F	N
716	A	7034	F	N
890	B	7034	F	N
802	A	7035	F	Y
1142	B	7035	M	Y
1509	A	7036	F	Y
656	B	7036	M	Y
1347	A	7037	F	Y
872	B	7037	M	Y
1509	A	7038	F	N
587	B	7038	F	N
1063	A	7039	F	N
601	B	7039	F	N
1079	A	7040	F	N
854	B	7040	F	N
892	A	7041	F	N
658	B	7041	F	N
458	A	7042	F	N
1031	B	7042	F	N
1857	A	7043	F	N
375	B	7043	F	N
330	A	7044	F	N
1196	B	7044	F	N
1173	A	7045	F	N
825	B	7045	F	N
1185	A	7046	F	N
813	B	7046	F	N
496	A	7047	F	N
1355	B	7047	F	N
953	A	7048	F	N
1002	B	7048	F	N
583	A	7049	F	N
1012	B	7049	F	N
990	A	7050	F	N
760	B	7050	F	N
1067	A	7051	F	N
813	B	7051	F	N
1325	A	7052	F	N
843	B	7052	F	N
982	A	7053	F	Y
768	B	7053	M	Y
735	A	7054	M	Y
1077	B	7054	F	Y
1019	A	7055	M	Y
563	B	7055	F	Y
727	A	7056	F	N
947	B	7056	F	N
1294	A	7057	F	N
748	B	7057	F	N
879	A	7058	F	N
819	B	7058	F	N
899	A	7059	F	N
1120	B	7059	F	N
1184	A	7060	F	N
1043	B	7060	F	N
412	A	7061	F	N
1277	B	7061	F	N
939	A	7062	F	N
1075	B	7062	F	N
